2016-2020,2016-2020,2016-2020,Delaware,13.1%,17.5%,21.4%,25.0%,32.7%,13.1%,17.5%,21.4%,25.0%,32.7%,,,,,
2016-2020,2016-2020,2016-2020,District of Columbia,17.8%,27.5%,33.3%,39.1%,59.8%,17.8%,27.5%,33.3%,39.1%,59.8%,,,,,
2016-2020,2016-2020,2016-2020,Florida,10.3%,14.9%,18.3%,22.3%,30.5%,10.4%,14.8%,18.6%,22.8%,31.1%,6.2%,8.9%,10.8%,11.8%,15.1%
2016-2020,2016-2020,2016-2020,Georgia,9.2%,14.6%,19.3%,24.3%,32.2%,10.6%,16.5%,21.8%,27.2%,35.3%,5.3%,8.5%,10.1%,12.5%,17.3%
2016-2020,2016-2020,2016-2020,Hawaii,14.0%,20.3%,22.9%,26.2%,33.6%,15.0%,21.2%,23.8%,27.2%,34.6%,7.4%,15.3%,17.8%,21.3%,29.3%
2016-2020,2016-2020,2016-2020,Idaho,10.0%,15.8%,17.7%,21.7%,28.7%,11.1%,17.2%,19.4%,23.9%,30.9%,8.6%,14.0%,15.1%,18.0%,24.0%
2016-2020,2016-2020,2016-2020,Illinois,10.3%,16.2%,21.0%,26.1%,35.5%,11.0%,17.4%,22.6%,28.0%,37.7%,6.1%,9.5%,11.0%,13.5%,19.1%
2016-2020,2016-2020,2016-2020,Indiana,8.3%,12.5%,15.6%,19.4%,27.2%,9.2%,13.9%,17.4%,21.8%,30.0%,5.8%,8.7%,10.0%,12.0%,17.4%
2016-2020,2016-2020,2016-2020,Iowa,9.1%,13.9%,16.9%,21.2%,29.3%,11.7%,17.5%,21.1%,26.3%,35.0%,6.9%,10.7%,12.5%,15.5%,21.3%
2016-2020,2016-2020,2016-2020,Kansas,11.4%,17.0%,21.1%,25.8%,33.9%,13.7%,20.5%,25.4%,30.6%,39.1%,8.6%,12.6%,14.5%,17.6%,22.7%
2016-2020,2016-2020,2016-2020,Kentucky,7.2%,11.1%,13.6%,17.1%,25.0%,8.9%,13.8%,17.4%,21.8%,30.7%,5.2%,7.9%,9.1%,11.3%,17.0%
2016-2020,2016-2020,2016-2020,Louisiana,9.0%,13.9%,16.1%,18.7%,24.9%,9.7%,15.0%,17.4%,20.1%,26.6%,6.3%,9.3%,10.3%,11.9%,15.4%
2016-2020,2016-2020,2016-2020,Maine,8.4%,14.4%,18.8%,22.9%,32.5%,9.3%,15.4%,21.0%,25.4%,36.4%,7.3%,13.2%,16.0%,19.4%,26.9%
2016-2020,2016-2020,2016-2020,Maryland,13.9%,20.4%,26.5%,31.4%,40.9%,14.2%,20.6%,26.8%,31.9%,41.3%,6.5%,11.1%,14.3%,17.6%,27.6%
2016-2020,2016-2020,2016-2020,Massachusetts,12.6%,20.0%,27.2%,33.2%,44.5%,12.6%,20.0%,27.3%,33.2%,44.6%,10.8%,19.7%,26.0%,31.5%,40.4%
2016-2020,2016-2020,2016-2020,Michigan,9.4%,14.3%,17.4%,21.8%,30.0%,9.9%,15.0%,18.5%,23.3%,31.9%,6.8%,10.8%,12.2%,15.1%,21.8%
2016-2020,2016-2020,2016-2020,Minnesota,11.1%,17.4%,21.8%,27.4%,36.8%,13.1%,20.1%,25.1%,31.1%,40.8%,6.7%,10.8%,12.8%,16.4%,23.0%
2016-2020,2016-2020,2016-2020,Mississippi,8.1%,12.3%,14.7%,16.9%,22.8%,10.2%,15.2%,18.4%,20.7%,27.1%,7.0%,10.5%,12.3%,14.1%,18.9%
2016-2020,2016-2020,2016-2020,Missouri,9.0%,13.9%,17.8%,21.6%,29.9%,10.1%,15.9%,20.5%,24.9%,34.0%,5.8%,8.6%,10.2%,12.5%,17.8%
2016-2020,2016-2020,2016-2020,Montana,11.0%,17.5%,19.8%,24.4%,33.1%,14.1%,20.0%,22.2%,26.9%,35.2%,9.5%,16.1%,18.5%,23.1%,32.1%
2016-2020,2016-2020,2016-2020,Nebraska,9.6%,15.5%,18.9%,23.7%,32.5%,12.7%,19.3%,23.4%,28.6%,37.6%,6.7%,11.4%,13.4%,16.9%,23.1%
2016-2020,2016-2020,2016-2020,Nevada,10.8%,14.4%,15.3%,18.2%,25.5%,11.3%,14.8%,15.6%,18.6%,26.2%,8.2%,12.1%,12.9%,14.8%,18.1%
2016-2020,2016-2020,2016-2020,New Hampshire,10.9%,18.2%,24.4%,28.7%,37.6%,11.0%,18.6%,25.5%,30.2%,39.3%,10.6%,17.7%,22.5%,26.2%,34.6%
2016-2020,2016-2020,2016-2020,New Jersey,11.8%,18.3%,24.9%,29.8%,40.7%,11.8%,18.3%,24.9%,29.8%,40.7%,,,,,
2016-2020,2016-2020,2016-2020,New Mexico,12.7%,17.6%,20.4%,23.5%,28.1%,15.0%,20.4%,24.0%,27.0%,31.9%,10.1%,13.5%,14.6%,17.2%,20.2%
2016-2020,2016-2020,2016-2020,New York,11.9%,17.9%,23.1%,27.4%,37.5%,12.2%,18.4%,23.9%,28.2%,38.5%,8.3%,12.0%,14.3%,16.6%,23.6%
2016-2020,2016-2020,2016-2020,North Carolina,8.5%,13.2%,17.4%,22.5%,32.0%,9.6%,14.9%,19.6%,25.3%,35.2%,5.8%,9.1%,11.3%,14.3%,20.8%
2016-2020,2016-2020,2016-2020,North Dakota,8.4%,14.8%,18.1%,22.0%,30.7%,13.0%,20.8%,24.5%,28.2%,37.3%,6.4%,11.6%,13.9%,17.3%,24.2%
2016-2020,2016-2020,2016-2020,Ohio,9.3%,13.7%,17.0%,21.1%,28.9%,10.1%,14.8%,18.7%,23.3%,31.7%,6.1%,9.2%,10.4%,12.6%,17.9%
2016-2020,2016-2020,2016-2020,Oklahoma,10.0%,15.1%,17.8%,20.3%,26.1%,11.5%,17.1%,20.0%,22.7%,29.1%,8.2%,12.4%,14.3%,16.3%,20.4%
2016-2020,2016-2020,2016-2020,Oregon,11.8%,17.9%,20.6%,25.1%,34.4%,12.8%,19.4%,22.3%,27.2%,37.0%,8.1%,12.2%,13.5%,16.0%,21.1%
2016-2020,2016-2020,2016-2020,Pennsylvania,8.7%,13.6%,17.9%,22.4%,32.3%,9.2%,14.3%,19.0%,23.7%,34.1%,5.5%,8.6%,10.5%,12.9%,18.9%
2016-2020,2016-2020,2016-2020,Rhode Island,9.4%,15.4%,21.3%,25.6%,35.0%,9.4%,15.4%,21.3%,25.6%,35.0%,,,,,
2016-2020,2016-2020,2016-2020,South Carolina,9.0%,13.4%,16.6%,20.4%,29.0%,9.6%,14.3%,17.9%,21.9%,30.8%,6.8%,9.9%,11.4%,13.9%,18.8%
2016-2020,2016-2020,2016-2020,South Dakota,8.6%,14.0%,17.2%,21.5%,29.3%,9.5%,15.8%,19.7%,24.5%,32.4%,8.2%,13.0%,15.5%,19.3%,26.3%
2016-2020,2016-2020,2016-2020,Tennessee,7.9%,12.6%,16.0%,19.6%,28.2%,9.1%,14.4%,18.3%,22.4%,31.7%,4.5%,7.4%,8.8%,11.0%,16.3%
2016-2020,2016-2020,2016-2020,Texas,10.9%,16.9%,20.3%,23.2%,30.7%,11.9%,18.4%,22.0%,24.9%,32.3%,6.9%,10.2%,11.5%,13.5%,17.8%
2016-2020,2016-2020,2016-2020,Utah,14.0%,19.9%,22.3%,26.1%,34.7%,14.6%,20.7%,23.1%,26.8%,35.4%,9.4%,14.1%,15.9%,20.9%,28.6%
2016-2020,2016-2020,2016-2020,Vermont,11.5%,19.0%,24.3%,29.4%,39.7%,14.4%,22.1%,29.0%,34.8%,46.2%,10.4%,17.8%,22.3%,27.0%,36.4%
2016-2020,2016-2020,2016-2020,Virginia,12.3%,19.1%,24.5%,29.5%,39.5%,14.2%,21.7%,27.4%,32.6%,42.6%,5.2%,8.1%,9.7%,12.4%,18.5%
2016-2020,2016-2020,2016-2020,Washington,12.7%,19.0%,22.9%,27.7%,36.7%,13.1%,19.5%,23.7%,28.7%,37.9%,10.1%,14.7%,16.4%,19.8%,26.2%
2016-2020,2016-2020,2016-2020,West Virginia,6.8%,10.4%,12.3%,14.8%,21.3%,7.7%,11.9%,14.3%,17.1%,24.1%,5.4%,8.4%,9.5%,11.5%,16.9%
2016-2020,2016-2020,2016-2020,Wisconsin,9.8%,14.8%,17.7%,22.4%,30.8%,10.9%,16.4%,19.8%,25.0%,33.9%,6.7%,10.8%,12.4%,15.6%,22.2%
2016-2020,2016-2020,2016-2020,Wyoming,11.8%,17.2%,18.8%,21.9%,28.2%,13.2%,18.7%,20.5%,21.9%,27.2%,11.1%,16.5%,18.0%,21.9%,28.6%
2016-2020,2016-2020,2016-2020,Puerto Rico,,,,18.3%,26.7%,,,,18.5%,27.0%,,,,12.2%,19.1%

